,flight_name,flight_id,start_time,end_time,travel_time,stops,fare,source,destination
1103,Vistara,UK - 865,19:10,18:20,23h 10m,1 stop at Bengaluru,"31,773",BOM-Mumbai,PNQ-Pune
1104,Vistara,UK - 853,16:00,18:20,26h 20m,1 stop at Bengaluru,"31,773",BOM-Mumbai,PNQ-Pune
1105,Vistara,UK - 919,22:35,16:20,17h 45m,"2 Stops (AMD, DEL)","33,377",BOM-Mumbai,PNQ-Pune
1106,Vistara,UK - 919,22:35,16:20,17h 45m,"2 Stops (AMD, DEL)","33,377",BOM-Mumbai,PNQ-Pune
1107,Vistara,UK - 949,20:00,16:20,20h 20m,"2 Stops (AMD, DEL)","33,377",BOM-Mumbai,PNQ-Pune
1108,Vistara,UK - 949,20:00,16:20,20h 20m,"2 Stops (AMD, DEL)","33,377",BOM-Mumbai,PNQ-Pune
1109,Vistara,UK - 919,22:35,23:05,24h 30m,"2 Stops (AMD, DEL)","34,745",BOM-Mumbai,PNQ-Pune
1110,Vistara,UK - 919,22:35,23:05,24h 30m,"2 Stops (AMD, DEL)","34,745",BOM-Mumbai,PNQ-Pune
1111,Vistara,UK - 919,22:35,20:00,21h 25m,"2 Stops (AMD, DEL)","36,005",BOM-Mumbai,PNQ-Pune
1112,Vistara,UK - 919,22:35,20:00,21h 25m,"2 Stops (AMD, DEL)","36,005",BOM-Mumbai,PNQ-Pune
1113,IndiGo,6E - 6045,21:30,07:00,9h 30m,1 stop at Ahmedabad,"16,534",BOM-Mumbai,JAI-Jaipur
1114,IndiGo,6E - 624,23:00,00:30,1h 30m,Non Stop,"18,333",BOM-Mumbai,JAI-Jaipur
1115,IndiGo,6E - 6515,17:40,19:35,1h 55m,Non Stop,"20,433",BOM-Mumbai,JAI-Jaipur
1116,IndiGo,6E - 242,14:10,22:45,8h 35m,1 stop at Hyderabad,"31,196",BOM-Mumbai,JAI-Jaipur
1117,Air Asia,I5 - 679,21:10,12:55,15h 45m,"2 Stops (GOI, DEL)","24,641",BOM-Mumbai,SXR-Srinagar
1118,Air Asia,I5 - 1784,22:00,16:10,18h 10m,"2 Stops (BLR, DEL)","30,083",BOM-Mumbai,SXR-Srinagar
1119,Vistara,UK - 919,22:35,15:35,17h,"2 Stops (AMD, DEL)","31,700",BOM-Mumbai,SXR-Srinagar
1120,Vistara,UK - 919,22:35,15:35,17h,"2 Stops (AMD, DEL)","31,700",BOM-Mumbai,SXR-Srinagar
1121,Vistara,UK - 949,20:00,15:35,19h 35m,"2 Stops (AMD, DEL)","31,700",BOM-Mumbai,SXR-Srinagar
1122,Vistara,UK - 949,20:00,15:35,19h 35m,"2 Stops (AMD, DEL)","31,700",BOM-Mumbai,SXR-Srinagar
1123,Vistara,UK - 919,22:35,12:00,13h 25m,"2 Stops (AMD, DEL)","32,225",BOM-Mumbai,SXR-Srinagar
1124,Vistara,UK - 949,20:00,12:00,16h,"2 Stops (AMD, DEL)","32,225",BOM-Mumbai,SXR-Srinagar
1125,Vistara,UK - 857,21:30,15:35,18h 5m,"2 Stops (BLR, DEL)","32,613",BOM-Mumbai,SXR-Srinagar
1126,Vistara,UK - 869,21:20,12:00,14h 40m,"2 Stops (HYD, DEL)","33,348",BOM-Mumbai,SXR-Srinagar
1127,Vistara,UK - 857,21:30,15:35,18h 5m,"2 Stops (BLR, DEL)","36,813",BOM-Mumbai,SXR-Srinagar
1128,Vistara,UK - 857,21:30,15:35,18h 5m,"2 Stops (BLR, DEL)","36,813",BOM-Mumbai,SXR-Srinagar
1129,Vistara,UK - 545,18:15,15:35,21h 20m,"2 Stops (BBI, DEL)","37,338",BOM-Mumbai,SXR-Srinagar
1130,IndiGo,6E - 6217,21:35,23:45,2h 10m,Non Stop,"13,818",BOM-Mumbai,BBI-Bhubaneshwar
1131,IndiGo,6E - 542,15:45,18:05,2h 20m,Non Stop,"15,708",BOM-Mumbai,BBI-Bhubaneshwar
1132,IndiGo,6E - 6221,17:10,23:00,5h 50m,1 stop at Bengaluru,"16,068",BOM-Mumbai,BBI-Bhubaneshwar
1133,IndiGo,6E - 219,14:40,23:00,8h 20m,1 stop at Bengaluru,"16,488",BOM-Mumbai,BBI-Bhubaneshwar
1134,IndiGo,6E - 5383,22:40,07:25,8h 45m,1 stop at Bengaluru,"17,118",BOM-Mumbai,BBI-Bhubaneshwar
1135,IndiGo,6E - 739,20:30,07:25,10h 55m,1 stop at Bengaluru,"19,013",BOM-Mumbai,BBI-Bhubaneshwar
1136,Air Asia,I5 - 1784,22:00,08:40,10h 40m,1 stop at Bengaluru,"19,779",BOM-Mumbai,BBI-Bhubaneshwar
1137,Air Asia,I5 - 338,19:00,08:40,13h 40m,1 stop at Bengaluru,"20,723",BOM-Mumbai,BBI-Bhubaneshwar
1138,Air Asia,I5 - 1569,21:20,08:40,11h 20m,1 stop at Bengaluru,"22,312",BOM-Mumbai,BBI-Bhubaneshwar
1139,Vistara,UK - 545,18:15,20:35,2h 20m,Non Stop,"22,428",BOM-Mumbai,BBI-Bhubaneshwar
1140,IndiGo,6E - 5279,22:15,08:25,10h 10m,1 stop at Chennai,"24,740",BOM-Mumbai,BBI-Bhubaneshwar
1141,IndiGo,6E - 6088,22:40,09:00,10h 20m,1 stop at Kolkata,"31,721",BOM-Mumbai,BBI-Bhubaneshwar
1142,Vistara,UK - 919,22:35,12:25,13h 50m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1143,Vistara,UK - 949,20:00,12:25,16h 25m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1144,Vistara,UK - 919,22:35,19:55,21h 20m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1145,Vistara,UK - 919,22:35,19:55,21h 20m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1146,Vistara,UK - 949,20:00,19:55,23h 55m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1147,Vistara,UK - 949,20:00,19:55,23h 55m,"2 Stops (AMD, DEL)","38,735",BOM-Mumbai,BBI-Bhubaneshwar
1148,Vistara,UK - 869,21:20,12:25,15h 5m,"2 Stops (HYD, DEL)","39,858",BOM-Mumbai,BBI-Bhubaneshwar
1149,Vistara,UK - 857,21:30,12:25,14h 55m,"2 Stops (BLR, DEL)","43,848",BOM-Mumbai,BBI-Bhubaneshwar
1150,Vistara,UK - 843,17:30,08:55,15h 25m,"2 Stops (BLR, DEL)","61,173",BOM-Mumbai,BBI-Bhubaneshwar
1151,Vistara,UK - 853,16:00,08:55,16h 55m,"2 Stops (BLR, DEL)","68,733",BOM-Mumbai,BBI-Bhubaneshwar
1152,Air Asia,I5 - 1784,22:00,08:20,10h 20m,1 stop at Bengaluru,"17,506",BOM-Mumbai,IXB-Bagdogra
1153,Air Asia,I5 - 1569,21:20,08:20,11h,1 stop at Bengaluru,"17,506",BOM-Mumbai,IXB-Bagdogra
1154,IndiGo,6E - 5383,22:40,09:15,10h 35m,1 stop at Bengaluru,"22,271",BOM-Mumbai,IXB-Bagdogra
1155,Air Asia,I5 - 338,19:00,08:20,13h 20m,1 stop at Bengaluru,"30,055",BOM-Mumbai,IXB-Bagdogra
1156,IndiGo,6E - 5208,20:05,22:00,1h 55m,Non Stop,"18,123",BOM-Mumbai,VNS-Varanasi
1157,IndiGo,6E - 5383,22:40,07:55,9h 15m,1 stop at Bengaluru,"20,478",BOM-Mumbai,VNS-Varanasi
1158,Go First,G8 - 325,22:40,14:45,16h 5m,1 stop at Bengaluru,"21,447",BOM-Mumbai,VNS-Varanasi
1159,IndiGo,6E - 739,20:30,07:55,11h 25m,1 stop at Bengaluru,"22,373",BOM-Mumbai,VNS-Varanasi
1160,Vistara,UK - 857,21:30,14:45,17h 15m,"2 Stops (BLR, DEL)","32,855",BOM-Mumbai,VNS-Varanasi
1161,Vistara,UK - 857,21:30,14:45,17h 15m,"2 Stops (BLR, DEL)","32,855",BOM-Mumbai,VNS-Varanasi
1162,Vistara,UK - 843,17:30,14:45,21h 15m,"2 Stops (BLR, DEL)","36,530",BOM-Mumbai,VNS-Varanasi
1163,Vistara,UK - 843,17:30,14:45,21h 15m,"2 Stops (BLR, DEL)","36,530",BOM-Mumbai,VNS-Varanasi
1164,Vistara,UK - 919,22:35,14:45,16h 10m,"2 Stops (AMD, DEL)","38,703",BOM-Mumbai,VNS-Varanasi
1165,Vistara,UK - 919,22:35,14:45,16h 10m,"2 Stops (AMD, DEL)","38,703",BOM-Mumbai,VNS-Varanasi
1166,Vistara,UK - 949,20:00,14:45,18h 45m,"2 Stops (AMD, DEL)","39,680",BOM-Mumbai,VNS-Varanasi
1167,Vistara,UK - 949,20:00,14:45,18h 45m,"2 Stops (AMD, DEL)","39,680",BOM-Mumbai,VNS-Varanasi
1168,Vistara,UK - 843,17:30,14:45,21h 15m,"2 Stops (BLR, DEL)","42,830",BOM-Mumbai,VNS-Varanasi
1169,Vistara,UK - 865,19:10,14:45,19h 35m,"2 Stops (BLR, DEL)","44,090",BOM-Mumbai,VNS-Varanasi
1170,Vistara,UK - 865,19:10,14:45,19h 35m,"2 Stops (BLR, DEL)","44,090",BOM-Mumbai,VNS-Varanasi
1171,Vistara,UK - 853,16:00,14:45,22h 45m,"2 Stops (BLR, DEL)","44,090",BOM-Mumbai,VNS-Varanasi
1172,Vistara,UK - 853,16:00,14:45,22h 45m,"2 Stops (BLR, DEL)","44,090",BOM-Mumbai,VNS-Varanasi
1173,Vistara,UK - 853,16:00,14:45,22h 45m,"2 Stops (BLR, DEL)","50,390",BOM-Mumbai,VNS-Varanasi
1174,Vistara,UK - 857,21:30,14:35,17h 5m,1 stop at Bengaluru,"21,063",BOM-Mumbai,IXC-Chandigarh
1175,Go First,G8 - 363,22:00,07:35,9h 35m,1 stop at Ahmedabad,"21,561",BOM-Mumbai,IXC-Chandigarh
1176,Go First,G8 - 364,21:10,07:35,10h 25m,1 stop at Ahmedabad,"22,085",BOM-Mumbai,IXC-Chandigarh
1177,Go First,G8 - 2504,17:30,07:35,14h 5m,1 stop at Ahmedabad,"23,555",BOM-Mumbai,IXC-Chandigarh
1178,Vistara,UK - 843,17:30,14:35,21h 5m,1 stop at Bengaluru,"24,738",BOM-Mumbai,IXC-Chandigarh
1179,Vistara,UK - 919,22:35,18:15,19h 40m,"2 Stops (AMD, DEL)","31,458",BOM-Mumbai,IXC-Chandigarh
1180,Vistara,UK - 919,22:35,18:15,19h 40m,"2 Stops (AMD, DEL)","31,458",BOM-Mumbai,IXC-Chandigarh
1181,Vistara,UK - 865,19:10,14:35,19h 25m,1 stop at Bengaluru,"32,298",BOM-Mumbai,IXC-Chandigarh
1182,Vistara,UK - 853,16:00,14:35,22h 35m,1 stop at Bengaluru,"32,298",BOM-Mumbai,IXC-Chandigarh
1183,Vistara,UK - 949,20:00,18:15,22h 15m,"2 Stops (AMD, DEL)","32,435",BOM-Mumbai,IXC-Chandigarh
1184,Vistara,UK - 949,20:00,18:15,22h 15m,"2 Stops (AMD, DEL)","32,435",BOM-Mumbai,IXC-Chandigarh
1185,Vistara,UK - 545,18:15,18:15,24h,"2 Stops (BBI, DEL)","43,323",BOM-Mumbai,IXC-Chandigarh
1186,Vistara,UK - 545,18:15,18:15,24h,"2 Stops (BBI, DEL)","44,373",BOM-Mumbai,IXC-Chandigarh
1187,Go First,G8 - 325,22:40,11:15,12h 35m,1 stop at Bengaluru,"16,622",BOM-Mumbai,IXR-Ranchi
1188,IndiGo,6E - 219,14:40,20:15,5h 35m,1 stop at Bengaluru,"17,853",BOM-Mumbai,IXR-Ranchi
1189,IndiGo,6E - 242,14:10,19:15,5h 5m,1 stop at Hyderabad,"26,366",BOM-Mumbai,IXR-Ranchi
1190,IndiGo,6E - 6088,22:40,08:40,10h,1 stop at Kolkata,"30,788",BOM-Mumbai,IXR-Ranchi
1191,Vistara,UK - 857,21:30,19:50,22h 20m,"2 Stops (BLR, DEL)","44,688",BOM-Mumbai,IXR-Ranchi
1192,Vistara,UK - 919,22:35,19:50,21h 15m,"2 Stops (AMD, DEL)","45,948",BOM-Mumbai,IXR-Ranchi
1193,Vistara,UK - 919,22:35,19:50,21h 15m,"2 Stops (AMD, DEL)","45,948",BOM-Mumbai,IXR-Ranchi
1194,Vistara,UK - 949,20:00,19:50,23h 50m,"2 Stops (AMD, DEL)","46,925",BOM-Mumbai,IXR-Ranchi
1195,Vistara,UK - 949,20:00,19:50,23h 50m,"2 Stops (AMD, DEL)","46,925",BOM-Mumbai,IXR-Ranchi
1196,Vistara,UK - 857,21:30,19:50,22h 20m,"2 Stops (BLR, DEL)","47,838",BOM-Mumbai,IXR-Ranchi
1197,Vistara,UK - 857,21:30,19:50,22h 20m,"2 Stops (BLR, DEL)","52,038",BOM-Mumbai,IXR-Ranchi
1198,Vistara,UK - 857,21:30,19:50,22h 20m,"2 Stops (BLR, DEL)","52,038",BOM-Mumbai,IXR-Ranchi
1199,IndiGo,6E - 5271,17:45,19:55,2h 10m,Non Stop,"7,308",BOM-Mumbai,VTZ-Vishakhapatnam
1200,IndiGo,6E - 739,20:30,07:00,10h 30m,1 stop at Bengaluru,"11,508",BOM-Mumbai,VTZ-Vishakhapatnam
1201,IndiGo,6E - 5383,22:40,07:00,8h 20m,1 stop at Bengaluru,"13,443",BOM-Mumbai,VTZ-Vishakhapatnam
1202,IndiGo,6E - 5305,21:00,06:05,9h 5m,1 stop at Hyderabad,"19,436",BOM-Mumbai,VTZ-Vishakhapatnam
1203,IndiGo,6E - 5279,22:15,08:15,10h,1 stop at Chennai,"19,663",BOM-Mumbai,VTZ-Vishakhapatnam
1204,IndiGo,6E - 5383,22:40,09:40,11h,1 stop at Bengaluru,"22,788",BOM-Mumbai,RPR-Raipur
1205,IndiGo,6E - 6088,22:40,09:05,10h 25m,1 stop at Kolkata,"27,849",BOM-Mumbai,RPR-Raipur
1206,Vistara,UK - 869,21:20,19:45,22h 25m,"2 Stops (HYD, DEL)","36,183",BOM-Mumbai,RPR-Raipur
1207,Vistara,UK - 919,22:35,19:45,21h 10m,"2 Stops (AMD, DEL)","39,260",BOM-Mumbai,RPR-Raipur
1208,Vistara,UK - 919,22:35,19:45,21h 10m,"2 Stops (AMD, DEL)","39,260",BOM-Mumbai,RPR-Raipur
1209,Vistara,UK - 949,20:00,19:45,23h 45m,"2 Stops (AMD, DEL)","39,260",BOM-Mumbai,RPR-Raipur
1210,Vistara,UK - 949,20:00,19:45,23h 45m,"2 Stops (AMD, DEL)","39,260",BOM-Mumbai,RPR-Raipur
1211,Vistara,UK - 869,21:20,19:45,22h 25m,"2 Stops (HYD, DEL)","40,383",BOM-Mumbai,RPR-Raipur
1212,Vistara,UK - 869,21:20,19:45,22h 25m,"2 Stops (HYD, DEL)","40,383",BOM-Mumbai,RPR-Raipur
1213,Vistara,UK - 545,18:15,19:45,25h 30m,"2 Stops (BBI, DEL)","43,848",BOM-Mumbai,RPR-Raipur
1214,Vistara,UK - 843,17:30,08:20,14h 50m,"2 Stops (BLR, DEL)","57,708",BOM-Mumbai,RPR-Raipur
1215,Vistara,UK - 853,16:00,08:20,16h 20m,"2 Stops (BLR, DEL)","65,268",BOM-Mumbai,RPR-Raipur
1216,Vistara,UK - 853,16:00,08:20,16h 20m,"2 Stops (BLR, DEL)","65,268",BOM-Mumbai,RPR-Raipur
1217,IndiGo,6E - 6045,21:30,07:15,9h 45m,1 stop at Ahmedabad,"20,902",BOM-Mumbai,NAG-Nagpur
1218,IndiGo,6E - 399,16:55,03:05,10h 10m,1 stop at Goa,"23,923",BOM-Mumbai,NAG-Nagpur
1219,IndiGo,6E - 5383,22:40,07:10,8h 30m,1 stop at Bengaluru,"16,908",BOM-Mumbai,TRV-Thiruvananthapuram
1220,IndiGo,6E - 739,20:30,07:10,10h 40m,1 stop at Bengaluru,"18,803",BOM-Mumbai,TRV-Thiruvananthapuram
1221,IndiGo,6E - 5302,21:00,23:10,2h 10m,Non Stop,"18,858",BOM-Mumbai,TRV-Thiruvananthapuram
1222,IndiGo,6E - 5229,15:30,17:45,2h 15m,Non Stop,"18,858",BOM-Mumbai,TRV-Thiruvananthapuram
1223,IndiGo,6E - 242,14:10,21:10,7h,1 stop at Hyderabad,"19,305",BOM-Mumbai,TRV-Thiruvananthapuram
1224,IndiGo,6E - 5279,22:15,06:55,8h 40m,1 stop at Chennai,"20,819",BOM-Mumbai,TRV-Thiruvananthapuram
1225,IndiGo,6E - 5231,19:40,06:55,11h 15m,1 stop at Chennai,"20,819",BOM-Mumbai,TRV-Thiruvananthapuram
1226,IndiGo,6E - 5277,16:45,22:00,5h 15m,1 stop at Chennai,"23,662",BOM-Mumbai,TRV-Thiruvananthapuram
1227,IndiGo,6E - 5337,15:25,22:00,6h 35m,1 stop at Chennai,"23,662",BOM-Mumbai,TRV-Thiruvananthapuram
1228,Vistara,UK - 843,17:30,11:25,17h 55m,"2 Stops (BLR, DEL)","51,512",BOM-Mumbai,TRV-Thiruvananthapuram
1229,Vistara,UK - 853,16:00,11:25,19h 25m,"2 Stops (BLR, DEL)","59,072",BOM-Mumbai,TRV-Thiruvananthapuram
1230,Vistara,UK - 853,16:00,11:25,19h 25m,"2 Stops (BLR, DEL)","59,072",BOM-Mumbai,TRV-Thiruvananthapuram
1231,IndiGo,6E - 5305,21:00,07:40,10h 40m,1 stop at Hyderabad,"17,283",BOM-Mumbai,CCJ-Kozhikode
1232,IndiGo,6E - 6045,21:30,07:10,9h 40m,1 stop at Ahmedabad,"17,588",BOM-Mumbai,IDR-Indore
1233,Vistara,UK - 869,21:20,19:20,22h,"2 Stops (HYD, DEL)","29,883",BOM-Mumbai,IDR-Indore
1234,Vistara,UK - 919,22:35,19:20,20h 45m,"2 Stops (AMD, DEL)","32,960",BOM-Mumbai,IDR-Indore
1235,Vistara,UK - 919,22:35,19:20,20h 45m,"2 Stops (AMD, DEL)","32,960",BOM-Mumbai,IDR-Indore
1236,Vistara,UK - 949,20:00,19:20,23h 20m,"2 Stops (AMD, DEL)","32,960",BOM-Mumbai,IDR-Indore
1237,Vistara,UK - 949,20:00,19:20,23h 20m,"2 Stops (AMD, DEL)","32,960",BOM-Mumbai,IDR-Indore
1238,Vistara,UK - 869,21:20,19:20,22h,"2 Stops (HYD, DEL)","34,083",BOM-Mumbai,IDR-Indore
1239,Vistara,UK - 869,21:20,19:20,22h,"2 Stops (HYD, DEL)","34,083",BOM-Mumbai,IDR-Indore
1240,Vistara,UK - 545,18:15,19:20,25h 5m,"2 Stops (BBI, DEL)","37,548",BOM-Mumbai,IDR-Indore
1241,Vistara,UK - 545,18:15,19:20,25h 5m,"2 Stops (BBI, DEL)","38,598",BOM-Mumbai,IDR-Indore
1242,Vistara,UK - 919,22:35,14:50,16h 15m,"2 Stops (AMD, DEL)","31,458",BOM-Mumbai,ATQ-Amritsar
1243,Vistara,UK - 919,22:35,14:50,16h 15m,"2 Stops (AMD, DEL)","31,458",BOM-Mumbai,ATQ-Amritsar
1244,Vistara,UK - 949,20:00,14:50,18h 50m,"2 Stops (AMD, DEL)","32,435",BOM-Mumbai,ATQ-Amritsar
1245,Vistara,UK - 949,20:00,14:50,18h 50m,"2 Stops (AMD, DEL)","32,435",BOM-Mumbai,ATQ-Amritsar
1246,Vistara,UK - 545,18:15,14:50,20h 35m,"2 Stops (BBI, DEL)","38,073",BOM-Mumbai,ATQ-Amritsar
1247,Vistara,UK - 843,17:30,09:10,15h 40m,"2 Stops (BLR, DEL)","46,788",BOM-Mumbai,ATQ-Amritsar
1248,Vistara,UK - 853,16:00,09:10,17h 10m,"2 Stops (BLR, DEL)","54,348",BOM-Mumbai,ATQ-Amritsar
1249,Vistara,UK - 853,16:00,09:10,17h 10m,"2 Stops (BLR, DEL)","54,348",BOM-Mumbai,ATQ-Amritsar
1250,Vistara,UK - 919,22:35,13:20,14h 45m,"3 Stops (AMD, DEL, SXR)","31,385",BOM-Mumbai,IXJ-Jammu
1251,Vistara,UK - 949,20:00,13:20,17h 20m,"3 Stops (AMD, DEL, SXR)","31,385",BOM-Mumbai,IXJ-Jammu
1252,Vistara,UK - 869,21:20,13:20,16h,"3 Stops (HYD, DEL, SXR)","32,508",BOM-Mumbai,IXJ-Jammu
1253,Vistara,UK - 919,22:35,14:55,16h 20m,"2 Stops (AMD, DEL)","35,585",BOM-Mumbai,IXJ-Jammu
1254,Vistara,UK - 919,22:35,14:55,16h 20m,"2 Stops (AMD, DEL)","35,585",BOM-Mumbai,IXJ-Jammu
1255,Vistara,UK - 949,20:00,14:55,18h 55m,"2 Stops (AMD, DEL)","35,585",BOM-Mumbai,IXJ-Jammu
1256,Vistara,UK - 949,20:00,14:55,18h 55m,"2 Stops (AMD, DEL)","35,585",BOM-Mumbai,IXJ-Jammu
1257,Vistara,UK - 857,21:30,14:55,17h 25m,"2 Stops (BLR, DEL)","36,498",BOM-Mumbai,IXJ-Jammu
1258,Vistara,UK - 857,21:30,14:55,17h 25m,"2 Stops (BLR, DEL)","40,698",BOM-Mumbai,IXJ-Jammu
1259,Vistara,UK - 857,21:30,14:55,17h 25m,"2 Stops (BLR, DEL)","40,698",BOM-Mumbai,IXJ-Jammu
1260,Vistara,UK - 545,18:15,14:55,20h 40m,"2 Stops (BBI, DEL)","41,223",BOM-Mumbai,IXJ-Jammu
1261,IndiGo,6E - 5313,18:45,20:35,1h 50m,Non Stop,"14,603",BOM-Mumbai,CJB-Coimbatore
1262,IndiGo,6E - 5383,22:40,07:50,9h 10m,1 stop at Bengaluru,"14,737",BOM-Mumbai,CJB-Coimbatore
1263,IndiGo,6E - 5337,15:25,20:00,4h 35m,1 stop at Chennai,"23,805",BOM-Mumbai,CJB-Coimbatore
1264,IndiGo,6E - 5277,16:45,21:50,5h 5m,1 stop at Chennai,"23,805",BOM-Mumbai,CJB-Coimbatore
1265,IndiGo,6E - 5337,15:25,21:50,6h 25m,1 stop at Chennai,"23,805",BOM-Mumbai,CJB-Coimbatore
1266,Vistara,UK - 902,15:45,14:40,22h 55m,1 stop at Delhi,"36,288",BOM-Mumbai,CJB-Coimbatore
1267,Vistara,UK - 919,22:35,14:40,16h 5m,"2 Stops (AMD, DEL)","36,425",BOM-Mumbai,CJB-Coimbatore
1268,Vistara,UK - 919,22:35,14:40,16h 5m,"2 Stops (AMD, DEL)","36,425",BOM-Mumbai,CJB-Coimbatore
1269,Vistara,UK - 949,20:00,14:40,18h 40m,"2 Stops (AMD, DEL)","36,425",BOM-Mumbai,CJB-Coimbatore
1270,Vistara,UK - 949,20:00,14:40,18h 40m,"2 Stops (AMD, DEL)","36,425",BOM-Mumbai,CJB-Coimbatore
1271,Vistara,UK - 857,21:30,14:40,17h 10m,"2 Stops (BLR, DEL)","41,538",BOM-Mumbai,CJB-Coimbatore
1272,Vistara,UK - 857,21:30,14:40,17h 10m,"2 Stops (BLR, DEL)","41,538",BOM-Mumbai,CJB-Coimbatore
1273,Vistara,UK - 869,21:20,14:45,17h 25m,"2 Stops (HYD, DEL)","27,572",BOM-Mumbai,DED-Dehradun
1274,IndiGo,6E - 5383,22:40,08:10,9h 30m,1 stop at Bengaluru,"30,060",BOM-Mumbai,DED-Dehradun
1275,Vistara,UK - 950,21:55,14:45,16h 50m,1 stop at Delhi,"30,512",BOM-Mumbai,DED-Dehradun
1276,Vistara,UK - 919,22:35,14:45,16h 10m,"2 Stops (AMD, DEL)","30,648",BOM-Mumbai,DED-Dehradun
1277,Vistara,UK - 919,22:35,14:45,16h 10m,"2 Stops (AMD, DEL)","30,648",BOM-Mumbai,DED-Dehradun
1278,Vistara,UK - 949,20:00,14:45,18h 45m,"2 Stops (AMD, DEL)","30,648",BOM-Mumbai,DED-Dehradun
1279,Vistara,UK - 949,20:00,14:45,18h 45m,"2 Stops (AMD, DEL)","30,648",BOM-Mumbai,DED-Dehradun
1280,Vistara,UK - 857,21:30,14:45,17h 15m,"2 Stops (BLR, DEL)","31,562",BOM-Mumbai,DED-Dehradun
1281,Vistara,UK - 869,21:20,14:45,17h 25m,"2 Stops (HYD, DEL)","31,772",BOM-Mumbai,DED-Dehradun
1282,IndiGo,6E - 739,20:30,08:10,11h 40m,1 stop at Bengaluru,"31,956",BOM-Mumbai,DED-Dehradun
1283,Vistara,UK - 857,21:30,14:45,17h 15m,"2 Stops (BLR, DEL)","35,762",BOM-Mumbai,DED-Dehradun
1284,Vistara,UK - 857,21:30,14:45,17h 15m,"2 Stops (BLR, DEL)","35,762",BOM-Mumbai,DED-Dehradun
1285,Air Asia,I5 - 1983,16:15,17:30,1h 15m,Non Stop,"6,109",BLR-Bengaluru,HYD-Hyderabad
1286,Air Asia,I5 - 972,14:25,15:40,1h 15m,Non Stop,"6,109",BLR-Bengaluru,HYD-Hyderabad
1287,IndiGo,6E - 588,19:25,23:15,3h 50m,1 stop at Goa,"9,889",BLR-Bengaluru,HYD-Hyderabad
1288,IndiGo,6E - 588,19:25,00:45,5h 20m,1 stop at Goa,"9,889",BLR-Bengaluru,HYD-Hyderabad
1289,IndiGo,6E - 6067,16:00,16:55,55m,Non Stop,"11,065",BLR-Bengaluru,HYD-Hyderabad
1290,IndiGo,6E - 7231,15:10,20:10,5h,1 stop at Rajahmundry,"11,262",BLR-Bengaluru,HYD-Hyderabad
1291,IndiGo,6E - 7231,15:10,22:45,7h 35m,1 stop at Rajahmundry,"11,262",BLR-Bengaluru,HYD-Hyderabad
1292,IndiGo,6E - 7223,15:00,22:15,7h 15m,1 stop at Vijayawada,"11,687",BLR-Bengaluru,HYD-Hyderabad
1293,IndiGo,6E - 7223,15:00,20:50,5h 50m,1 stop at Vijayawada,"12,086",BLR-Bengaluru,HYD-Hyderabad
1294,IndiGo,6E - 6992,15:05,18:45,3h 40m,1 stop at Coimbatore,"13,852",BLR-Bengaluru,HYD-Hyderabad
1295,IndiGo,6E - 6992,15:05,21:45,6h 40m,1 stop at Coimbatore,"13,852",BLR-Bengaluru,HYD-Hyderabad
1296,IndiGo,6E - 109,17:30,22:30,5h,1 stop at Mangalore,"14,241",BLR-Bengaluru,HYD-Hyderabad
1297,IndiGo,6E - 317,15:30,22:30,7h,1 stop at Mangalore,"14,241",BLR-Bengaluru,HYD-Hyderabad
1298,IndiGo,6E - 7223,15:00,19:20,4h 20m,1 stop at Vijayawada,"14,921",BLR-Bengaluru,HYD-Hyderabad
1299,IndiGo,6E - 684,22:10,23:20,1h 10m,Non Stop,"14,996",BLR-Bengaluru,HYD-Hyderabad
1300,IndiGo,6E - 602,16:30,20:45,4h 15m,1 stop at Kochi,"16,399",BLR-Bengaluru,HYD-Hyderabad
1301,Vistara,UK - 893,20:10,21:10,1h,Non Stop,"16,399",BLR-Bengaluru,HYD-Hyderabad
1302,IndiGo,6E - 638,18:50,20:05,1h 15m,Non Stop,"16,504",BLR-Bengaluru,HYD-Hyderabad
1303,IndiGo,6E - 855,21:15,22:35,1h 20m,Non Stop,"16,504",BLR-Bengaluru,HYD-Hyderabad
1304,Alliance Air,9I - 517,19:25,20:55,1h 30m,Non Stop,"16,504",BLR-Bengaluru,HYD-Hyderabad
1305,IndiGo,6E - 356,17:25,22:25,5h,1 stop at Chennai,"20,442",BLR-Bengaluru,HYD-Hyderabad
1306,IndiGo,6E - 841,14:50,22:25,7h 35m,1 stop at Chennai,"20,949",BLR-Bengaluru,HYD-Hyderabad
1307,Vistara,UK - 854,18:25,22:40,4h 15m,1 stop at Mumbai,"21,019",BLR-Bengaluru,HYD-Hyderabad
1308,IndiGo,6E - 6017,18:35,22:25,3h 50m,1 stop at Chennai,"21,229",BLR-Bengaluru,HYD-Hyderabad
1309,IndiGo,6E - 841,14:50,20:35,5h 45m,1 stop at Chennai,"27,196",BLR-Bengaluru,HYD-Hyderabad
